"% TimeStamp"," Sample No"," X-Axis"," Y-Axis"," Z-Axis"," Sensor Type"," Sensor ID","NA"
1702,29,"-0.952392578125","-0.395751953125","0.172119140625",0,3,NA
1773,30,"-0.91748046875","-0.3271484375","0.21044921875",0,3,NA
1855,31,"-0.958984375","-0.30908203125","0.204833984375",0,3,NA
1913,32,"-0.908447265625","-0.29638671875","0.18603515625",0,3,NA
1982,33,"-0.86376953125","-0.329833984375","0.27880859375",0,3,NA
2080,34,"-0.74169921875","-0.31591796875","0.2587890625",0,3,NA
2147,35,"-0.6806640625","-0.1455078125","0.21484375",0,3,NA
2183,36,"-0.6806640625","-0.1455078125","0.21484375",0,3,NA
2207,37,"-0.890625","0.006591796875","0.166015625",0,3,NA
2228,38,"-0.890625","0.006591796875","0.166015625",0,3,NA
2247,39,"-0.9287109375","0.07568359375","0.210205078125",0,3,NA
2270,40,"-0.9287109375","0.07568359375","0.210205078125",0,3,NA
2288,41,"-0.91455078125","0.084228515625","0.13818359375",0,3,NA
2296,42,"-0.91455078125","0.084228515625","0.13818359375",0,3,NA
2348,43,"-12.578.125","0.044189453125","0.072509765625",0,3,NA
2400,44,"-121.337.890.625","0.2763671875","-0.02001953125",0,3,NA
2467,45,"-1.095.458.984.375","0.33349609375","0.261474609375",0,3,NA
2505,46,"-0.984375","0.417236328125","0.25",0,3,NA
2574,47,"-0.99951171875","0.214599609375","0.175537109375",0,3,NA
2608,48,"-0.860107421875","0.20166015625","-0.002197265625",0,3,NA
2646,49,"-0.74853515625","0.28076171875","0.11474609375",0,3,NA
2685,50,"-0.74853515625","0.28076171875","0.11474609375",0,3,NA
2702,51,"-0.74853515625","0.28076171875","0.11474609375",0,3,NA
2736,52,"-0.64453125","0.39501953125","0.056884765625",0,3,NA
2824,53,"-0.638916015625","0.3779296875","0.177001953125",0,3,NA
2956,54,"-1.260.498.046.875","0.633544921875","0.12939453125",0,3,NA
2980,55,"-1.342.529.296.875","0.711669921875","0.1337890625",0,3,NA
3021,56,"-1.342.529.296.875","0.711669921875","0.1337890625",0,3,NA
3045,57,"-1.174.072.265.625","0.607421875","0.193359375",0,3,NA
3082,58,"-121.728.515.625","0.44873046875","0.10400390625",0,3,NA
3091,59,"-121.728.515.625","0.44873046875","0.10400390625",0,3,NA
3145,60,"-1.147.705.078.125","0.390625","0.123291015625",0,3,NA
3200,61,"-1.086.669.921.875","0.219970703125","0.11181640625",0,3,NA
3264,62,"-0.93310546875","0.1708984375","0.136474609375",0,3,NA
3305,63,"-0.926025390625","0.141845703125","0.092529296875",0,3,NA
3331,64,"-0.990478515625","0.082275390625","-0.015380859375",0,3,NA
3357,65,"-0.990478515625","0.082275390625","-0.015380859375",0,3,NA
3379,66,"-10.859.375","-0.01611328125","0.063720703125",0,3,NA
3397,67,"-10.859.375","-0.01611328125","0.063720703125",0,3,NA
3428,68,"-0.982177734375","-0.0771484375","0.066650390625",0,3,NA
3457,69,"-0.953125","-0.0458984375","0.134033203125",0,3,NA
3506,70,"-0.806396484375","-0.146240234375","0.06201171875",0,3,NA
3554,71,"-0.90576171875","-0.201416015625","0.08935546875",0,3,NA
3603,72,"-0.8779296875","-0.257080078125","0.06982421875",0,3,NA
3651,73,"-0.85302734375","-0.17138671875","0.061767578125",0,3,NA
3700,74,"-0.84423828125","-0.27587890625","0.05419921875",0,3,NA
3749,75,"-0.861328125","-0.2607421875","0.129150390625",0,3,NA
3798,76,"-0.947509765625","-0.23681640625","0.03564453125",0,3,NA
3848,77,"-0.89794921875","-0.24658203125","0.061279296875",0,3,NA
3896,78,"-0.863525390625","-0.289794921875","0.058837890625",0,3,NA
3946,79,"-0.79736328125","-0.337646484375","0.05615234375",0,3,NA
3993,80,"-0.829833984375","-0.28662109375","0.058349609375",0,3,NA
4042,81,"-0.84423828125","-0.356201171875","0.0380859375",0,3,NA
4090,82,"-0.94091796875","-0.373779296875","0.130859375",0,3,NA
4141,83,"-0.956298828125","-0.412109375","0.096435546875",0,3,NA
4190,84,"-0.95703125","-0.348388671875","0.214599609375",0,3,NA
4236,85,"-100.439.453.125","-0.388427734375","0.2568359375",0,3,NA
4286,86,"-0.979736328125","-0.404296875","0.272705078125",0,3,NA
4334,87,"-0.9462890625","-0.27392578125","0.379638671875",0,3,NA
4382,88,"-1.001.708.984.375","-0.3994140625","0.25634765625",0,3,NA
4431,89,"-0.924072265625","-0.38427734375","0.2080078125",0,3,NA
4480,90,"-0.856201171875","-0.375244140625","0.2060546875",0,3,NA
4529,91,"-0.938720703125","-0.39697265625","0.19970703125",0,3,NA
4582,92,"-0.86376953125","-0.385009765625","0.115478515625",0,3,NA
4676,93,"-0.866455078125","-0.386474609375","0.107421875",0,3,NA
4724,94,"-0.860595703125","-0.353759765625","0.10595703125",0,3,NA
4772,95,"-0.845947265625","-0.3515625","0.188720703125",0,3,NA
4821,96,"-0.85791015625","-0.404541015625","0.1982421875",0,3,NA
4870,97,"-0.86962890625","-0.355712890625","0.20849609375",0,3,NA
4919,98,"-0.8623046875","-0.362548828125","0.15771484375",0,3,NA
4970,99,"-0.869140625","-0.36669921875","0.1708984375",0,3,NA
5018,100,"-0.953125","-0.353759765625","0.251708984375",0,3,NA
5068,101,"-0.941650390625","-0.344482421875","0.185791015625",0,3,NA
5116,102,"-0.93798828125","-0.35498046875","0.185546875",0,3,NA
5165,103,"-0.943359375","-0.343994140625","0.18603515625",0,3,NA
5213,104,"-0.947021484375","-0.34912109375","0.172119140625",0,3,NA
5263,105,"-0.938232421875","-0.402099609375","0.1669921875",0,3,NA
5312,106,"-0.939453125","-0.396728515625","0.218017578125",0,3,NA
5365,107,"-0.944580078125","-0.350830078125","0.209228515625",0,3,NA
5417,108,"-0.94677734375","-0.3447265625","0.213134765625",0,3,NA
5458,109,"-0.94287109375","-0.404296875","0.209228515625",0,3,NA
5504,110,"-0.867431640625","-0.3994140625","0.20556640625",0,3,NA
5552,111,"-0.86767578125","-0.399169921875","0.2060546875",0,3,NA
5602,112,"-0.87060546875","-0.3515625","0.2060546875",0,3,NA
5651,113,"-0.872314453125","-0.40234375","0.2021484375",0,3,NA
5699,114,"-0.938720703125","-0.34765625","0.2119140625",0,3,NA
5749,115,"-0.8701171875","-0.358154296875","0.21044921875",0,3,NA
5799,116,"-0.873291015625","-0.3505859375","0.157470703125",0,3,NA
5854,117,"-0.93994140625","-0.35302734375","0.16064453125",0,3,NA
5899,118,"-0.93798828125","-0.359130859375","0.215087890625",0,3,NA
5947,119,"-0.87255859375","-0.343994140625","0.1630859375",0,3,NA
6025,120,"-0.93896484375","-0.346923828125","0.216064453125",0,3,NA
6125,121,"-0.939453125","-0.347900390625","0.204345703125",0,3,NA
6209,122,"-0.937744140625","-0.348876953125","0.207763671875",0,3,NA
6222,123,"-0.937744140625","-0.348876953125","0.207763671875",0,3,NA
6259,124,"-0.941162109375","-0.40185546875","0.20849609375",0,3,NA
6301,125,"-0.943115234375","-0.344970703125","0.2080078125",0,3,NA
6353,126,"-0.873291015625","-0.40625","0.205078125",0,3,NA
6415,127,"-0.939453125","-0.351318359375","0.20947265625",0,3,NA
6485,128,"-0.937744140625","-0.34521484375","0.216064453125",0,3,NA
6517,129,"-0.937744140625","-0.34521484375","0.216064453125",0,3,NA
6603,130,"-0.870361328125","-0.349853515625","0.210205078125",0,3,NA
6695,131,"-0.869873046875","-0.353271484375","0.214111328125",0,3,NA
6947,132,"-0.87060546875","-0.34912109375","0.21240234375",0,3,NA
7003,133,"-0.870849609375","-0.404541015625","0.20361328125",0,3,NA
7046,134,"-0.942626953125","-0.403564453125","0.20703125",0,3,NA
7083,135,"-0.94140625","-0.347412109375","0.21044921875",0,3,NA
7109,136,"-0.94140625","-0.347412109375","0.21044921875",0,3,NA
7148,137,"-0.942138671875","-0.404541015625","0.216552734375",0,3,NA
7185,138,"-0.9384765625","-0.402587890625","0.20556640625",0,3,NA
7218,139,"-0.939697265625","-0.34619140625","0.2099609375",0,3,NA
7244,140,"-0.939697265625","-0.34619140625","0.2099609375",0,3,NA
7275,141,"-0.9404296875","-0.405517578125","0.2119140625",0,3,NA
7332,142,"-0.9375","-0.406005859375","0.20849609375",0,3,NA
7387,143,"-0.947265625","-0.344482421875","0.209228515625",0,3,NA
7442,144,"-0.939453125","-0.347412109375","0.200927734375",0,3,NA
7524,145,"-0.94189453125","-0.394775390625","0.205078125",0,3,NA
7607,146,"-0.940673828125","-0.400146484375","0.204345703125",0,3,NA
7638,147,"-0.940673828125","-0.400146484375","0.204345703125",0,3,NA
7663,148,"-0.9423828125","-0.39794921875","0.209716796875",0,3,NA
7712,149,"-0.943603515625","-0.39697265625","0.209716796875",0,3,NA
7739,150,"-0.943603515625","-0.39697265625","0.209716796875",0,3,NA
7760,151,"-0.94287109375","-0.39453125","0.157958984375",0,3,NA
7825,152,"-0.873779296875","-0.398681640625","0.203369140625",0,3,NA
7848,153,"-0.94482421875","-0.400634765625","0.206298828125",0,3,NA
7869,154,"-0.94482421875","-0.400634765625","0.206298828125",0,3,NA
7887,155,"-0.94482421875","-0.400634765625","0.206298828125",0,3,NA
7901,156,"-0.944091796875","-0.399169921875","0.2041015625",0,3,NA
7924,157,"-0.944091796875","-0.399169921875","0.2041015625",0,3,NA
7947,158,"-0.941162109375","-0.3955078125","0.205810546875",0,3,NA
7988,159,"-0.941162109375","-0.3955078125","0.205810546875",0,3,NA
8042,160,"-0.9404296875","-0.39453125","0.20654296875",0,3,NA
8136,161,"-0.87109375","-0.39111328125","0.192138671875",0,3,NA
8162,162,"-0.867919921875","-0.399658203125","0.194091796875",0,3,NA
8192,163,"-0.953125","-0.345947265625","0.1982421875",0,3,NA
8217,164,"-0.953125","-0.345947265625","0.1982421875",0,3,NA
8239,165,"-0.953857421875","-0.398193359375","0.200439453125",0,3,NA
8286,166,"-0.943603515625","-0.40185546875","0.2060546875",0,3,NA
8351,167,"-0.948486328125","-0.3837890625","0.207275390625",0,3,NA
8416,168,"-0.873046875","-0.401123046875","0.19775390625",0,3,NA
8499,169,"-0.94970703125","-0.400146484375","0.20361328125",0,3,NA
8529,170,"-0.94970703125","-0.400146484375","0.20361328125",0,3,NA
8580,171,"-0.951416015625","-0.388671875","0.2080078125",0,3,NA
8628,172,"-0.945556640625","-0.392822265625","0.198974609375",0,3,NA
8677,173,"-0.953125","-0.391845703125","0.188720703125",0,3,NA
8735,174,"-0.9423828125","-0.38720703125","0.12451171875",0,3,NA
8776,175,"-0.94482421875","-0.392578125","0.189453125",0,3,NA
8825,176,"-0.9462890625","-0.392822265625","0.194580078125",0,3,NA
8895,177,"-0.953369140625","-0.3916015625","0.119384765625",0,3,NA
8934,178,"-0.94677734375","-0.394775390625","0.122314453125",0,3,NA
8969,179,"-0.9453125","-0.39599609375","0.197998046875",0,3,NA
9032,180,"-0.9521484375","-0.39990234375","0.197509765625",0,3,NA
9095,181,"-0.94091796875","-0.395263671875","0.198486328125",0,3,NA
9145,182,"-0.952392578125","-0.384765625","0.205322265625",0,3,NA
9177,183,"-0.947998046875","-0.386962890625","0.199951171875",0,3,NA
9236,184,"-0.950439453125","-0.38916015625","0.1904296875",0,3,NA
9289,185,"-0.946533203125","-0.39892578125","0.197265625",0,3,NA
9311,186,"-0.941650390625","-0.38427734375","0.19970703125",0,3,NA
9367,187,"-0.94580078125","-0.38671875","0.20361328125",0,3,NA
9411,188,"-0.940673828125","-0.392333984375","0.197998046875",0,3,NA
9478,189,"-0.943115234375","-0.394775390625","0.118408203125",0,3,NA
9546,190,"-0.947021484375","-0.40087890625","0.118896484375",0,3,NA
9646,191,"-0.94677734375","-0.399658203125","0.193115234375",0,3,NA
9716,192,"-0.947021484375","-0.40478515625","0.205078125",0,3,NA
9767,193,"-0.953125","-0.4033203125","0.203125",0,3,NA
9804,194,"-0.871337890625","-0.3984375","0.209228515625",0,3,NA
9833,195,"-0.871337890625","-0.3984375","0.209228515625",0,3,NA
9867,196,"-0.942138671875","-0.40576171875","0.19970703125",0,3,NA
9935,197,"-0.96044921875","-0.406005859375","0.195068359375",0,3,NA
9960,198,"-0.944580078125","-0.39794921875","0.188232421875",0,3,NA
9977,199,"-0.944580078125","-0.39794921875","0.188232421875",0,3,NA
9993,200,"-0.874267578125","-0.39013671875","0.119384765625",0,3,NA
10041,201,"-0.869384765625","-0.394775390625","0.119384765625",0,3,NA
10091,202,"-0.9619140625","-0.349609375","0.123046875",0,3,NA
10170,203,"-0.9423828125","-0.399658203125","0.209228515625",0,3,NA
10201,204,"-0.869384765625","-0.396484375","0.20947265625",0,3,NA
10236,205,"-0.8720703125","-0.4052734375","0.2099609375",0,3,NA
10299,206,"-0.955078125","-0.351806640625","0.201171875",0,3,NA
10357,207,"-0.95068359375","-0.406005859375","0.20166015625",0,3,NA
10389,208,"-0.94189453125","-0.343994140625","0.208251953125",0,3,NA
10434,209,"-0.93994140625","-0.344482421875","0.201171875",0,3,NA
10533,210,"-0.946044921875","-0.40625","0.19873046875",0,3,NA
10583,211,"-0.8740234375","-0.4033203125","0.194580078125",0,3,NA
10629,212,"-0.947265625","-0.4013671875","0.197509765625",0,3,NA
10717,213,"-0.9423828125","-0.406005859375","0.200439453125",0,3,NA
10763,214,"-0.942626953125","-0.403564453125","0.200927734375",0,3,NA
10816,215,"-0.938232421875","-0.401611328125","0.201416015625",0,3,NA
10923,216,"-0.9404296875","-0.343994140625","0.2021484375",0,3,NA
11054,217,"-0.940185546875","-0.4033203125","0.20068359375",0,3,NA
11100,218,"-0.945556640625","-0.405517578125","0.201416015625",0,3,NA
11223,219,"-0.939208984375","-0.40185546875","0.197509765625",0,3,NA
11326,220,"-0.93896484375","-0.39794921875","0.203369140625",0,3,NA
11422,221,"-0.941650390625","-0.39990234375","0.204833984375",0,3,NA
11447,222,"-0.941650390625","-0.39990234375","0.204833984375",0,3,NA
11538,223,"-0.93994140625","-0.400634765625","0.2109375",0,3,NA
11603,224,"-0.942626953125","-0.403076171875","0.21337890625",0,3,NA
11701,225,"-0.951171875","-0.405517578125","0.201904296875",0,3,NA
11767,226,"-0.94482421875","-0.402587890625","0.19482421875",0,3,NA
11799,227,"-0.943359375","-0.396240234375","0.19921875",0,3,NA
11821,228,"-0.943359375","-0.396240234375","0.19921875",0,3,NA
11843,229,"-0.87158203125","-0.397705078125","0.201904296875",0,3,NA
11869,230,"-0.87158203125","-0.397705078125","0.201904296875",0,3,NA
11891,231,"-0.947998046875","-0.3974609375","0.2060546875",0,3,NA
11937,232,"-0.947998046875","-0.3974609375","0.2060546875",0,3,NA
11968,233,"-0.9423828125","-0.396728515625","0.201171875",0,3,NA
12016,234,"-0.93994140625","-0.400634765625","0.20166015625",0,3,NA
12113,235,"-0.94970703125","-0.400390625","0.19921875",0,3,NA
12138,236,"-0.944091796875","-0.4013671875","0.2080078125",0,3,NA
12176,237,"-0.944091796875","-0.4013671875","0.2080078125",0,3,NA
12199,238,"-0.9384765625","-0.40185546875","0.204345703125",0,3,NA
12221,239,"-0.9384765625","-0.40185546875","0.204345703125",0,3,NA
12237,240,"-0.94140625","-0.397705078125","0.20166015625",0,3,NA
12259,241,"-0.94140625","-0.397705078125","0.20166015625",0,3,NA
12276,242,"-0.94140625","-0.397705078125","0.20166015625",0,3,NA
12295,243,"-0.94580078125","-0.400634765625","0.196533203125",0,3,NA
12312,244,"-0.94580078125","-0.400634765625","0.196533203125",0,3,NA
12328,245,"-0.94580078125","-0.400634765625","0.196533203125",0,3,NA
12340,246,"-0.938720703125","-0.39208984375","0.200439453125",0,3,NA
12358,247,"-0.938720703125","-0.39208984375","0.200439453125",0,3,NA
12382,248,"-0.948486328125","-0.398193359375","0.197998046875",0,3,NA
12429,249,"-0.943115234375","-0.40478515625","0.206787109375",0,3,NA
12599,250,"-0.9453125","-0.400146484375","0.205810546875",0,3,NA
12676,251,"-0.944091796875","-0.402587890625","0.2021484375",0,3,NA
12700,252,"-0.944091796875","-0.402587890625","0.2021484375",0,3,NA
12743,253,"-0.94091796875","-0.4033203125","0.204833984375",0,3,NA
12774,254,"-0.94287109375","-0.403076171875","0.212646484375",0,3,NA
12810,255,"-0.94287109375","-0.403076171875","0.212646484375",0,3,NA
12903,256,"-0.9443359375","-0.3994140625","0.2119140625",0,3,NA
12987,257,"-0.94677734375","-0.399169921875","0.214599609375",0,3,NA
13026,258,"-0.941650390625","-0.390625","0.2177734375",0,3,NA
13052,259,"-0.941650390625","-0.390625","0.2177734375",0,3,NA
13076,260,"-0.87255859375","-0.4013671875","0.212890625",0,3,NA
13101,261,"-0.87255859375","-0.4013671875","0.212890625",0,3,NA
13128,262,"-0.87451171875","-0.40283203125","0.207275390625",0,3,NA
13165,263,"-0.9375","-0.34912109375","0.20458984375",0,3,NA
13216,264,"-0.872802734375","-0.349853515625","0.20458984375",0,3,NA
13344,265,"-0.87451171875","-0.34765625","0.212890625",0,3,NA
13361,266,"-0.939208984375","-0.34521484375","0.21630859375",0,3,NA
13379,267,"-0.939208984375","-0.34521484375","0.21630859375",0,3,NA
13421,268,"-0.941650390625","-0.3447265625","0.1640625",0,3,NA
13480,269,"-0.94677734375","-0.392578125","0.16259765625",0,3,NA
13519,270,"-0.869384765625","-0.395751953125","0.1640625",0,3,NA
13578,271,"-0.942626953125","-0.388427734375","0.158203125",0,3,NA
13659,272,"-0.940185546875","-0.3984375","0.21337890625",0,3,NA
13674,273,"-0.940185546875","-0.3984375","0.21337890625",0,3,NA
13742,274,"-0.874267578125","-0.345947265625","0.156982421875",0,3,NA
13818,275,"-0.9384765625","-0.351806640625","0.213134765625",0,3,NA
13826,276,"-0.9384765625","-0.351806640625","0.213134765625",0,3,NA
13951,277,"-0.9375","-0.404052734375","0.16064453125",0,3,NA
14014,278,"-0.94384765625","-0.39794921875","0.1591796875",0,3,NA
14039,279,"-0.94384765625","-0.39794921875","0.1591796875",0,3,NA
14096,280,"-0.937744140625","-0.398193359375","0.16162109375",0,3,NA
14118,281,"-0.937744140625","-0.398193359375","0.16162109375",0,3,NA
14136,282,"-0.937744140625","-0.398193359375","0.16162109375",0,3,NA
14193,283,"-0.939697265625","-0.405517578125","0.216064453125",0,3,NA
14197,284,"-0.939697265625","-0.405517578125","0.216064453125",0,3,NA
14255,285,"-0.939697265625","-0.40380859375","0.2177734375",0,3,NA
14329,286,"-0.8740234375","-0.34716796875","0.218505859375",0,3,NA
14437,287,"-0.940673828125","-0.40478515625","0.2119140625",0,3,NA
14462,288,"-0.940673828125","-0.40478515625","0.2119140625",0,3,NA
14582,289,"-0.874755859375","-0.40576171875","0.2158203125",0,3,NA
14626,290,"-0.939697265625","-0.402099609375","0.157470703125",0,3,NA
14634,291,"-0.939697265625","-0.402099609375","0.157470703125",0,3,NA
14651,292,"-0.939697265625","-0.402099609375","0.157470703125",0,3,NA
14678,293,"-0.873779296875","-0.348388671875","0.21875",0,3,NA
14740,294,"-0.874755859375","-0.350341796875","0.160400390625",0,3,NA
14787,295,"-0.939453125","-0.34716796875","0.2119140625",0,3,NA
14841,296,"-0.937744140625","-0.345458984375","0.206298828125",0,3,NA
14937,297,"-0.942626953125","-0.40478515625","0.21484375",0,3,NA
14970,298,"-0.94091796875","-0.39990234375","0.213623046875",0,3,NA
26,1,"-10.546.875","-26.796.875","-18.828.125",1,3,NA
361,2,"-87.109.375","2.890.625","-18.984.375",1,3,NA
407,3,"-114.296.875","2.078.125","-2.390.625",1,3,NA
492,4,"-1.209.375","0.9296875","-0.5859375",1,3,NA
566,5,"-140.625","-23.359.375","0.4765625",1,3,NA
594,6,"-48.828.125","0.6640625","-28.984.375",1,3,NA
612,7,"-48.828.125","0.6640625","-28.984.375",1,3,NA
674,8,"-16.171.875","0.8359375","-49.375",1,3,NA
795,9,"-25.234.375","0.9921875","-478.125",1,3,NA
864,10,"-1.265.625","-0.1796875","-128.125",1,3,NA
920,11,"-45.859.375","25.703.125","-14.375",1,3,NA
972,12,"0.4375","26.171.875","-44.140.625",1,3,NA
1021,13,"0.6171875","1.015.625","-321.875",1,3,NA
1047,14,"-0.171875","-0.0546875","-1.578.125",1,3,NA
1085,15,"4.921.875","0.921875","-49.140.625",1,3,NA
1197,16,"-12.171.875","20.546.875","-37.734.375",1,3,NA
1228,17,"-4.015.625","0.21875","-10.390.625",1,3,NA
1244,18,"-4.015.625","0.21875","-10.390.625",1,3,NA
1257,19,"-4.015.625","0.21875","-10.390.625",1,3,NA
1271,20,"-240.625","0.0859375","0.875",1,3,NA
1288,21,"-240.625","0.0859375","0.875",1,3,NA
1302,22,"-240.625","0.0859375","0.875",1,3,NA
1316,23,"-45.546.875","-0.09375","0.53125",1,3,NA
1336,24,"-45.546.875","-0.09375","0.53125",1,3,NA
1356,25,"-45.546.875","-0.09375","0.53125",1,3,NA
1380,26,"-22.578.125","24.765.625","-27.890.625",1,3,NA
1427,27,"0.0859375","0.8046875","-60.078.125",1,3,NA
1515,28,"3.390.625","-453.125","-33.671.875",1,3,NA
1604,29,"871.875","-56.640.625","-0.7421875",1,3,NA
1715,30,"2.734.375","-56.171.875","21.015.625",1,3,NA
1788,31,"3.146.875","-1.240.625","31.640.625",1,3,NA
1866,32,"296.328.125","-8.328.125","-63.046.875",1,3,NA
1920,33,"-11.484.375","-1.421.875","-29.609.375",1,3,NA
1991,34,"19.921.875","-199.921.875","-336.171.875",1,3,NA
2093,35,"355.234.375","-255.703.125","-46.265.625",1,3,NA
2154,36,"-387.578.125","-23.953.125","-52.703.125",1,3,NA
2185,37,"-387.578.125","-23.953.125","-52.703.125",1,3,NA
2209,38,"-196.875","-256.328.125","-65.609.375",1,3,NA
2230,39,"-196.875","-256.328.125","-65.609.375",1,3,NA
2250,40,"198.984.375","-101.953.125","-81.453.125",1,3,NA
2271,41,"198.984.375","-101.953.125","-81.453.125",1,3,NA
2291,42,"60.703.125","2.834.375","-839.453.125",1,3,NA
2299,43,"60.703.125","2.834.375","-839.453.125",1,3,NA
2358,44,"476.640.625","537.734.375","-92.890.625",1,3,NA
2405,45,"-3.921.875","4.821.875","-1.107.109.375",1,3,NA
2471,46,"-884.296.875","213.671.875","-1.504.140.625",1,3,NA
2514,47,"-12.75","3.659.375","-158.359.375",1,3,NA
2579,48,"73.5","419.140.625","-140.75",1,3,NA
2613,49,"78.921.875","375.390.625","-1.061.328.125",1,3,NA
2650,50,"290.625","313.359.375","-688.671.875",1,3,NA
2687,51,"290.625","313.359.375","-688.671.875",1,3,NA
2704,52,"290.625","313.359.375","-688.671.875",1,3,NA
2741,53,"375.078.125","215.234.375","-293.984.375",1,3,NA
2827,54,"901.953.125","259.296.875","1.484.375",1,3,NA
2958,55,"-403.125","518.984.375","1.141.796.875",1,3,NA
2983,56,"7.109.375","27.546.875","124.703.125",1,3,NA
3027,57,"7.109.375","27.546.875","124.703.125",1,3,NA
3048,58,"16.671.875","228.125","873.671.875",1,3,NA
3086,59,"-28.484.375","123.125","4.571.875",1,3,NA
3093,60,"-28.484.375","123.125","4.571.875",1,3,NA
3154,61,"-544.609.375","-371.875","261.328.125",1,3,NA
3205,62,"-28.015.625","-596.875","15.359.375",1,3,NA
3271,63,"-227.734.375","-3.109.375","168.359.375",1,3,NA
3309,64,"-10.046.875","-3.859.375","191.953.125",1,3,NA
3335,65,"-16.265.625","-81.796.875","223.359.375",1,3,NA
3359,66,"-16.265.625","-81.796.875","223.359.375",1,3,NA
3383,67,"-1.540.625","-11.171.875","27.484.375",1,3,NA
3399,68,"-1.540.625","-11.171.875","27.484.375",1,3,NA
3432,69,"-178.984.375","-959.375","401.875",1,3,NA
3458,70,"-23.015.625","-143.046.875","49.234.375",1,3,NA
3508,71,"-17.296.875","-1.171.875","576.953.125",1,3,NA
3556,72,"-229.453.125","-92.265.625","618.828.125",1,3,NA
3605,73,"-186.953.125","-31.640.625","725.078.125",1,3,NA
3653,74,"-434.453.125","0.015625","717.578.125",1,3,NA
3702,75,"-375.703.125","-2.171.875","788.515.625",1,3,NA
3750,76,"-35.5","-75.859.375","74.625",1,3,NA
3800,77,"-2.946.875","-640.625","664.375",1,3,NA
3850,78,"-270.078.125","-3.203.125","502.578.125",1,3,NA
3898,79,"-308.046.875","36.796.875","279.765.625",1,3,NA
3948,80,"-256.875","790.625","11.953.125",1,3,NA
3994,81,"-35.875","1.471.875","-11.796.875",1,3,NA
4044,82,"-442.734.375","2.184.375","-2.046.875",1,3,NA
4091,83,"-508.515.625","26.390.625","-28.671.875",1,3,NA
4143,84,"-61.796.875","360.546.875","-2.240.625",1,3,NA
4194,85,"-7.609.375","37.109.375","-209.296.875",1,3,NA
4238,86,"-630.625","292.421.875","-144.375",1,3,NA
4288,87,"-218.359.375","129.921.875","-0.6328125",1,3,NA
4336,88,"-327.265.625","-82.890.625","51.484.375",1,3,NA
4384,89,"3.584.375","-14.125","154.140.625",1,3,NA
4432,90,"-0.734375","-17.015.625","148.671.875",1,3,NA
4482,91,"19.765.625","-214.921.875","93.125",1,3,NA
4531,92,"80.234.375","-179.921.875","65.703.125",1,3,NA
4584,93,"571.875","-15.796.875","14.765.625",1,3,NA
4677,94,"1.084.375","-115.625","215.625",1,3,NA
4725,95,"0.515625","-34.609.375","-1.375",1,3,NA
4774,96,"-1.446.875","16.796.875","-6.5",1,3,NA
4823,97,"-13.328.125","8.109.375","-56.796.875",1,3,NA
4878,98,"-129.375","98.828.125","-7.421.875",1,3,NA
4921,99,"-165.390.625","11.953.125","-734.375",1,3,NA
4974,100,"-200.234.375","138.515.625","-5.953.125",1,3,NA
5020,101,"-17.921.875","1.103.125","-61.796.875",1,3,NA
5073,102,"-80.078.125","88.828.125","-3",1,3,NA
5124,103,"-2.375","3","0.8203125",1,3,NA
