"% TimeStamp"," Sample No"," X-Axis"," Y-Axis"," Z-Axis"," Sensor Type"," Sensor ID","NA"
4339,78,"-0.814208984375","-0.5302734375","0.4619140625",0,3,NA
4420,79,"-0.785888671875","-0.48388671875","0.228515625",0,3,NA
4478,80,"-0.78125","-0.573974609375","0.107421875",0,3,NA
4545,81,"-0.989990234375","-0.24658203125","0.21240234375",0,3,NA
4588,82,"-110.791.015.625","-0.269775390625","0.136474609375",0,3,NA
4682,83,"-11.884.765.625","-0.201416015625","0.189453125",0,3,NA
4767,84,"-1.271.484.375","-0.038818359375","0.288330078125",0,3,NA
4843,85,"-0.9287109375","-0.135986328125","-0.01513671875",0,3,NA
5009,86,"-0.951416015625","-0.236083984375","0.097412109375",0,3,NA
5172,87,"-0.905517578125","-0.28125","0.1904296875",0,3,NA
5209,88,"-0.905517578125","-0.28125","0.1904296875",0,3,NA
5242,89,"-0.837890625","-0.28076171875","0.117431640625",0,3,NA
5261,90,"-0.837890625","-0.28076171875","0.117431640625",0,3,NA
5272,91,"-0.74609375","-0.23974609375","0.11865234375",0,3,NA
5302,92,"-0.74609375","-0.23974609375","0.11865234375",0,3,NA
5341,93,"-0.82763671875","-0.32763671875","0.123779296875",0,3,NA
5391,94,"-0.828125","-0.325927734375","0.120361328125",0,3,NA
5428,95,"-0.82470703125","-0.30029296875","0.1923828125",0,3,NA
5455,96,"-0.82470703125","-0.30029296875","0.1923828125",0,3,NA
5487,97,"-0.789306640625","-0.39306640625","0.194580078125",0,3,NA
5528,98,"-0.88720703125","-0.350341796875","0.192138671875",0,3,NA
5560,99,"-0.84765625","-0.37451171875","0.1689453125",0,3,NA
5591,100,"-0.84765625","-0.37451171875","0.1689453125",0,3,NA
5642,101,"-0.847900390625","-0.406494140625","0.185302734375",0,3,NA
5759,102,"-0.954345703125","-0.407958984375","0.2294921875",0,3,NA
5788,103,"-0.868408203125","-0.4365234375","0.322265625",0,3,NA
5818,104,"-0.9375","-0.408935546875","0.3291015625",0,3,NA
5854,105,"-0.9521484375","-0.45068359375","0.332275390625",0,3,NA
5895,106,"-0.9521484375","-0.45068359375","0.332275390625",0,3,NA
5934,107,"-0.95458984375","-0.363037109375","0.3134765625",0,3,NA
5954,108,"-0.94189453125","-0.36083984375","0.22900390625",0,3,NA
5975,109,"-0.94189453125","-0.36083984375","0.22900390625",0,3,NA
5992,110,"-0.94189453125","-0.36083984375","0.22900390625",0,3,NA
6007,111,"-0.869140625","-0.35302734375","0.219482421875",0,3,NA
6054,112,"-0.94970703125","-0.391845703125","0.266357421875",0,3,NA
6126,113,"-0.958984375","-0.3876953125","0.185302734375",0,3,NA
6210,114,"-0.870849609375","-0.386962890625","0.172607421875",0,3,NA
6322,115,"-0.848876953125","-0.395751953125","0.177490234375",0,3,NA
6444,116,"-0.939453125","-0.402099609375","0.177734375",0,3,NA
6595,117,"-0.869873046875","-0.379638671875","0.279541015625",0,3,NA
6702,118,"-0.95263671875","-0.2998046875","0.278076171875",0,3,NA
6758,119,"-0.873779296875","-0.37841796875","0.279052734375",0,3,NA
6835,120,"-0.9462890625","-0.3115234375","0.269287109375",0,3,NA
6864,121,"-0.9462890625","-0.3115234375","0.269287109375",0,3,NA
6901,122,"-0.967041015625","-0.376953125","0.267333984375",0,3,NA
6925,123,"-0.957275390625","-0.379638671875","0.18701171875",0,3,NA
6956,124,"-0.957275390625","-0.379638671875","0.18701171875",0,3,NA
6983,125,"-0.943359375","-0.309814453125","0.25048828125",0,3,NA
7043,126,"-0.8701171875","-0.295654296875","0.25537109375",0,3,NA
7087,127,"-0.945556640625","-0.30126953125","0.252685546875",0,3,NA
7104,128,"-0.945556640625","-0.30126953125","0.252685546875",0,3,NA
7125,129,"-0.9375","-0.30615234375","0.255126953125",0,3,NA
7135,130,"-0.9375","-0.30615234375","0.255126953125",0,3,NA
7180,131,"-0.9384765625","-0.37548828125","0.182373046875",0,3,NA
7237,132,"-0.94384765625","-0.3095703125","0.186767578125",0,3,NA
7270,133,"-0.9453125","-0.3125","0.185546875",0,3,NA
7290,134,"-0.9453125","-0.3125","0.185546875",0,3,NA
7318,135,"-0.95068359375","-0.30810546875","0.257080078125",0,3,NA
7353,136,"-0.95068359375","-0.30810546875","0.257080078125",0,3,NA
7393,137,"-0.942626953125","-0.30322265625","0.25830078125",0,3,NA
7435,138,"-0.94091796875","-0.3076171875","0.25048828125",0,3,NA
7507,139,"-0.94482421875","-0.30224609375","0.258056640625",0,3,NA
7539,140,"-0.93798828125","-0.3037109375","0.255859375",0,3,NA
7567,141,"-0.95703125","-0.3779296875","0.264892578125",0,3,NA
7616,142,"-0.95703125","-0.3779296875","0.264892578125",0,3,NA
7658,143,"-0.946044921875","-0.3037109375","0.267333984375",0,3,NA
7696,144,"-0.946044921875","-0.3037109375","0.267333984375",0,3,NA
7773,145,"-0.9453125","-0.29736328125","0.259033203125",0,3,NA
7842,146,"-0.945556640625","-0.3076171875","0.1875",0,3,NA
7879,147,"-0.9482421875","-0.2939453125","0.25537109375",0,3,NA
7910,148,"-0.94287109375","-0.304931640625","0.1875",0,3,NA
7929,149,"-0.94287109375","-0.304931640625","0.1875",0,3,NA
7968,150,"-0.87353515625","-0.30322265625","0.186279296875",0,3,NA
8029,151,"-0.9443359375","-0.30712890625","0.25048828125",0,3,NA
8035,152,"-0.9443359375","-0.30712890625","0.25048828125",0,3,NA
8051,153,"-0.94921875","-0.3056640625","0.257568359375",0,3,NA
8073,154,"-0.94921875","-0.3056640625","0.257568359375",0,3,NA
8099,155,"-0.94921875","-0.3056640625","0.257568359375",0,3,NA
8113,156,"-0.94921875","-0.3056640625","0.257568359375",0,3,NA
8129,157,"-0.94921875","-0.3056640625","0.257568359375",0,3,NA
8149,158,"-0.941162109375","-0.302734375","0.264892578125",0,3,NA
8168,159,"-0.941162109375","-0.302734375","0.264892578125",0,3,NA
8182,160,"-0.941162109375","-0.302734375","0.264892578125",0,3,NA
8249,161,"-0.94287109375","-0.376220703125","0.265869140625",0,3,NA
8284,162,"-0.94287109375","-0.376220703125","0.265869140625",0,3,NA
8315,163,"-0.95068359375","-0.37890625","0.260009765625",0,3,NA
8341,164,"-0.93896484375","-0.30419921875","0.260009765625",0,3,NA
8363,165,"-0.93896484375","-0.30419921875","0.260009765625",0,3,NA
8392,166,"-0.94189453125","-0.30126953125","0.259521484375",0,3,NA
8457,167,"-0.942138671875","-0.300048828125","0.26513671875",0,3,NA
8547,168,"-0.940185546875","-0.37646484375","0.266357421875",0,3,NA
8584,169,"-0.947265625","-0.376953125","0.260009765625",0,3,NA
8621,170,"-0.947265625","-0.376953125","0.260009765625",0,3,NA
8660,171,"-0.94580078125","-0.384521484375","0.2568359375",0,3,NA
8690,172,"-0.94140625","-0.38525390625","0.251220703125",0,3,NA
8738,173,"-0.945556640625","-0.38525390625","0.26171875",0,3,NA
8804,174,"-0.957275390625","-0.380126953125","0.250244140625",0,3,NA
8920,175,"-0.9404296875","-0.2998046875","0.25830078125",0,3,NA
9060,176,"-0.947998046875","-0.3046875","0.253662109375",0,3,NA
9217,177,"-0.944580078125","-0.304443359375","0.25390625",0,3,NA
9302,178,"-0.943115234375","-0.311279296875","0.25244140625",0,3,NA
9374,179,"-0.939697265625","-0.31005859375","0.260009765625",0,3,NA
9435,180,"-0.946533203125","-0.379150390625","0.255126953125",0,3,NA
9471,181,"-0.948486328125","-0.378173828125","0.259521484375",0,3,NA
9493,182,"-0.948486328125","-0.378173828125","0.259521484375",0,3,NA
9520,183,"-0.9453125","-0.37548828125","0.2587890625",0,3,NA
9542,184,"-0.9453125","-0.37548828125","0.2587890625",0,3,NA
9578,185,"-0.947509765625","-0.375244140625","0.259765625",0,3,NA
9595,186,"-0.947509765625","-0.375244140625","0.259765625",0,3,NA
9674,187,"-0.942138671875","-0.304931640625","0.259521484375",0,3,NA
9730,188,"-0.94482421875","-0.30908203125","0.25830078125",0,3,NA
9779,189,"-0.94677734375","-0.306640625","0.25732421875",0,3,NA
9886,190,"-0.9375","-0.30712890625","0.186279296875",0,3,NA
9927,191,"-0.9453125","-0.385009765625","0.258544921875",0,3,NA
9953,192,"-0.9482421875","-0.312255859375","0.257568359375",0,3,NA
10018,193,"-0.939453125","-0.309814453125","0.184814453125",0,3,NA
10111,194,"-0.948974609375","-0.38134765625","0.178466796875",0,3,NA
10161,195,"-0.944580078125","-0.311767578125","0.181884765625",0,3,NA
10206,196,"-0.945068359375","-0.3095703125","0.1875",0,3,NA
10277,197,"-0.95458984375","-0.305908203125","0.257080078125",0,3,NA
10333,198,"-0.953125","-0.301513671875","0.257568359375",0,3,NA
10397,199,"-0.956787109375","-0.28466796875","0.269775390625",0,3,NA
10442,200,"-0.94873046875","-0.282470703125","0.270751953125",0,3,NA
10458,201,"-0.94873046875","-0.282470703125","0.270751953125",0,3,NA
10472,202,"-0.94873046875","-0.282470703125","0.270751953125",0,3,NA
10483,203,"-0.951171875","-0.301025390625","0.261474609375",0,3,NA
10603,204,"-0.943359375","-0.29541015625","0.185302734375",0,3,NA
10784,205,"-0.949951171875","-0.303466796875","0.25048828125",0,3,NA
10854,206,"-0.946533203125","-0.306884765625","0.185791015625",0,3,NA
10889,207,"-0.944580078125","-0.29736328125","0.2646484375",0,3,NA
10927,208,"-0.874755859375","-0.29443359375","0.273681640625",0,3,NA
10964,209,"-0.874755859375","-0.29443359375","0.273681640625",0,3,NA
11002,210,"-0.9453125","-0.298583984375","0.273193359375",0,3,NA
11030,211,"-0.945556640625","-0.287841796875","0.279052734375",0,3,NA
11089,212,"-0.953369140625","-0.29541015625","0.27099609375",0,3,NA
11153,213,"-0.9375","-0.298095703125","0.26953125",0,3,NA
11223,214,"-0.965087890625","-0.296142578125","0.2529296875",0,3,NA
11265,215,"-0.950927734375","-0.381103515625","0.1806640625",0,3,NA
11296,216,"-0.950927734375","-0.381103515625","0.1806640625",0,3,NA
11322,217,"-0.944091796875","-0.30908203125","0.250244140625",0,3,NA
11344,218,"-0.944091796875","-0.30908203125","0.250244140625",0,3,NA
11366,219,"-0.9404296875","-0.302001953125","0.26220703125",0,3,NA
11388,220,"-0.9404296875","-0.302001953125","0.26220703125",0,3,NA
11409,221,"-0.9453125","-0.305419921875","0.267822265625",0,3,NA
11442,222,"-0.9453125","-0.305419921875","0.267822265625",0,3,NA
11499,223,"-0.94873046875","-0.291015625","0.259765625",0,3,NA
11586,224,"-0.9541015625","-0.30810546875","0.256591796875",0,3,NA
11636,225,"-0.947509765625","-0.296630859375","0.260986328125",0,3,NA
11654,226,"-0.94677734375","-0.296142578125","0.261474609375",0,3,NA
11671,227,"-0.94677734375","-0.296142578125","0.261474609375",0,3,NA
11692,228,"-0.94677734375","-0.296142578125","0.261474609375",0,3,NA
11713,229,"-0.955078125","-0.292724609375","0.2626953125",0,3,NA
11756,230,"-0.948486328125","-0.30126953125","0.252685546875",0,3,NA
11828,231,"-0.941650390625","-0.286376953125","0.250244140625",0,3,NA
11861,232,"-0.95361328125","-0.29931640625","0.18310546875",0,3,NA
11912,233,"-0.9580078125","-0.299072265625","0.1845703125",0,3,NA
11993,234,"-0.94677734375","-0.29638671875","0.251953125",0,3,NA
12074,235,"-0.95458984375","-0.296142578125","0.182861328125",0,3,NA
12169,236,"-0.95263671875","-0.30078125","0.18505859375",0,3,NA
12269,237,"-0.9501953125","-0.2900390625","0.255126953125",0,3,NA
12315,238,"-0.9521484375","-0.29931640625","0.258544921875",0,3,NA
12368,239,"-0.953369140625","-0.298828125","0.255126953125",0,3,NA
12393,240,"-0.944091796875","-0.298583984375","0.25439453125",0,3,NA
12429,241,"-0.944091796875","-0.298583984375","0.25439453125",0,3,NA
12455,242,"-0.944580078125","-0.29833984375","0.25732421875",0,3,NA
12490,243,"-0.95166015625","-0.296630859375","0.250244140625",0,3,NA
12530,244,"-0.953125","-0.298095703125","0.251953125",0,3,NA
12576,245,"-0.94384765625","-0.30224609375","0.256103515625",0,3,NA
12605,246,"-0.94384765625","-0.30224609375","0.256103515625",0,3,NA
12622,247,"-0.94384765625","-0.30224609375","0.256103515625",0,3,NA
12646,248,"-0.950439453125","-0.30126953125","0.250732421875",0,3,NA
12725,249,"-0.943603515625","-0.293212890625","0.2529296875",0,3,NA
12768,250,"-0.943603515625","-0.293212890625","0.2529296875",0,3,NA
12805,251,"-0.947998046875","-0.301025390625","0.1875",0,3,NA
12842,252,"-0.945068359375","-0.302001953125","0.181396484375",0,3,NA
12887,253,"-0.9482421875","-0.28662109375","0.184326171875",0,3,NA
12905,254,"-0.9482421875","-0.28662109375","0.184326171875",0,3,NA
12931,255,"-0.951171875","-0.302490234375","0.275390625",0,3,NA
12953,256,"-0.951171875","-0.302490234375","0.275390625",0,3,NA
12996,257,"-0.953125","-0.28662109375","0.263916015625",0,3,NA
13079,258,"-0.949462890625","-0.28369140625","0.267578125",0,3,NA
13138,259,"-0.952880859375","-0.29150390625","0.26318359375",0,3,NA
13175,260,"-0.954833984375","-0.2861328125","0.25927734375",0,3,NA
13194,261,"-0.954833984375","-0.2861328125","0.25927734375",0,3,NA
13263,262,"-0.950927734375","-0.29052734375","0.25732421875",0,3,NA
13366,263,"-0.949462890625","-0.29931640625","0.1845703125",0,3,NA
13384,264,"-0.949462890625","-0.29931640625","0.1845703125",0,3,NA
13422,265,"-0.949951171875","-0.2890625","0.259521484375",0,3,NA
13445,266,"-0.949951171875","-0.2890625","0.259521484375",0,3,NA
13477,267,"-0.9462890625","-0.297607421875","0.252197265625",0,3,NA
13493,268,"-0.9462890625","-0.297607421875","0.252197265625",0,3,NA
13517,269,"-0.954345703125","-0.288818359375","0.255859375",0,3,NA
13566,270,"-0.9453125","-0.29541015625","0.25830078125",0,3,NA
13621,271,"-0.95068359375","-0.292236328125","0.256591796875",0,3,NA
13666,272,"-0.949951171875","-0.287353515625","0.264892578125",0,3,NA
13714,273,"-0.954345703125","-0.2880859375","0.263427734375",0,3,NA
13818,274,"-0.9482421875","-0.29248046875","0.263427734375",0,3,NA
13913,275,"-0.9521484375","-0.291259765625","0.263427734375",0,3,NA
13983,276,"-0.9521484375","-0.291259765625","0.263427734375",0,3,NA
14109,277,"-0.949462890625","-0.291015625","0.258056640625",0,3,NA
14193,278,"-0.948974609375","-0.28759765625","0.25634765625",0,3,NA
14263,279,"-0.954345703125","-0.291015625","0.26025390625",0,3,NA
14310,280,"-0.947265625","-0.291015625","0.259033203125",0,3,NA
14335,281,"-0.949462890625","-0.285400390625","0.253173828125",0,3,NA
14359,282,"-0.949462890625","-0.285400390625","0.253173828125",0,3,NA
14380,283,"-0.950927734375","-0.29345703125","0.261474609375",0,3,NA
14409,284,"-0.950927734375","-0.29345703125","0.261474609375",0,3,NA
14432,285,"-0.94775390625","-0.291748046875","0.25244140625",0,3,NA
14448,286,"-0.94775390625","-0.291748046875","0.25244140625",0,3,NA
14468,287,"-0.94775390625","-0.291748046875","0.25244140625",0,3,NA
14495,288,"-0.947998046875","-0.29296875","0.257568359375",0,3,NA
14546,289,"-0.954833984375","-0.291015625","0.2607421875",0,3,NA
14637,290,"-0.94970703125","-0.2939453125","0.260498046875",0,3,NA
14721,291,"-0.94677734375","-0.292236328125","0.26513671875",0,3,NA
14811,292,"-0.94921875","-0.294921875","0.259765625",0,3,NA
14832,293,"-0.9521484375","-0.29931640625","0.265625",0,3,NA
14889,294,"-0.943359375","-0.29638671875","0.2578125",0,3,NA
14912,295,"-0.943359375","-0.29638671875","0.2578125",0,3,NA
14950,296,"-0.949951171875","-0.30078125","0.25439453125",0,3,NA
178,1,"-20.546.875","113.203.125","-20.125",1,3,NA
223,2,"-111.484.375","96.484.375","-111.953.125",1,3,NA
253,3,"-111.484.375","96.484.375","-111.953.125",1,3,NA
276,4,"-111.484.375","96.484.375","-111.953.125",1,3,NA
403,5,"-13.828.125","8.546.875","-696.875",1,3,NA
430,6,"-13.828.125","8.546.875","-696.875",1,3,NA
453,7,"-5.234.375","24.609.375","-43.046.875",1,3,NA
468,8,"-5.234.375","24.609.375","-43.046.875",1,3,NA
497,9,"0.125","-15.234.375","-4.515.625",1,3,NA
542,10,"-3.484.375","-31.171.875","-103.125",1,3,NA
622,11,"-6.625","-4.578.125","-4.328.125",1,3,NA
691,12,"-63.984.375","-5","-19.140.625",1,3,NA
717,13,"-63.984.375","-5","-19.140.625",1,3,NA
751,14,"-1","-36.953.125","0.2890625",1,3,NA
789,15,"-21.953.125","-1.359.375","-2.671.875",1,3,NA
834,16,"-31.171.875","-0.265625","-44.765.625",1,3,NA
889,17,"-68.046.875","1.375","-58.828.125",1,3,NA
934,18,"-44.921.875","28.515.625","-89.140.625",1,3,NA
989,19,"23.515.625","-2.046.875","-7.5",1,3,NA
1040,20,"8.640.625","-49.453.125","-11.234.375",1,3,NA
1085,21,"97.734.375","-26.796.875","-185.078.125",1,3,NA
1136,22,"15.765.625","38.359.375","-21.484.375",1,3,NA
1204,23,"3.515.625","6.25","-288.671.875",1,3,NA
1243,24,"-30.859.375","102.421.875","-320.078.125",1,3,NA
1289,25,"-14.609.375","14.390.625","-329.140.625",1,3,NA
1369,26,"-2.296.875","1.434.375","-2.996.875",1,3,NA
1409,27,"3.515.625","12.609.375","-28.296.875",1,3,NA
1493,28,"228.046.875","66.328.125","-173.359.375",1,3,NA
1558,29,"210.625","-0.3125","-16.890.625",1,3,NA
1627,30,"229.453.125","-0.6328125","-114.609.375",1,3,NA
1717,31,"-81.015.625","91.484.375","-2.615.625",1,3,NA
1768,32,"-1.186.953.125","46.640.625","-49.078.125",1,3,NA
1800,33,"-1.186.953.125","46.640.625","-49.078.125",1,3,NA
1866,34,"-164","4.634.375","-509.921.875",1,3,NA
1964,35,"-729.375","183.515.625","-2.965.625",1,3,NA
2010,36,"-83.609.375","4.221.875","-20.359.375",1,3,NA
2043,37,"-83.609.375","4.221.875","-20.359.375",1,3,NA
2094,38,"-538.203.125","330.390.625","-628.125",1,3,NA
2125,39,"-25.015.625","363.671.875","19.453.125",1,3,NA
2190,40,"-479.453.125","457.421.875","0.515625",1,3,NA
2220,41,"-479.453.125","457.421.875","0.515625",1,3,NA
2248,42,"4.996.875","191.484.375","22.734.375",1,3,NA
2275,43,"4.996.875","191.484.375","22.734.375",1,3,NA
2320,44,"851.328.125","-133.125","237.890.625",1,3,NA
2389,45,"1.331.171.875","-500.703.125","268.671.875",1,3,NA
2431,46,"269.609.375","-21.046.875","21.734.375",1,3,NA
2462,47,"31.125","-4.071.875","47.375",1,3,NA
2499,48,"9.540.625","-861.796.875","67.5",1,3,NA
2529,49,"9.540.625","-861.796.875","67.5",1,3,NA
2566,50,"-206.484.375","-917.265.625","6.278.125",1,3,NA
2598,51,"-171.796.875","-647.734.375","515.390.625",1,3,NA
2636,52,"422.109.375","-525.625","620.234.375",1,3,NA
2740,53,"4.034.375","-48.859.375","484.609.375",1,3,NA
2771,54,"4.034.375","-48.859.375","484.609.375",1,3,NA
2799,55,"496.953.125","-456.015.625","4.834.375",1,3,NA
2839,56,"4.428.125","-4.896.875","487.890.625",1,3,NA
2882,57,"840.625","-528.046.875","550.390.625",1,3,NA
2997,58,"5.053.125","-4.684.375","526.171.875",1,3,NA
3127,59,"-14.234.375","-167.578.125","248.203.125",1,3,NA
3180,60,"-70.390.625","-13.515.625","95.390.625",1,3,NA
3239,61,"343.359.375","-17.640.625","94.453.125",1,3,NA
3264,62,"343.359.375","-17.640.625","94.453.125",1,3,NA
3298,63,"-98.984.375","-23.625","114.375",1,3,NA
3328,64,"223.359.375","-194.296.875","75.625",1,3,NA
3352,65,"223.359.375","-194.296.875","75.625",1,3,NA
3393,66,"79.140.625","-121.953.125","63.671.875",1,3,NA
3420,67,"-0.953125","-54.140.625","42.265.625",1,3,NA
3450,68,"-0.953125","-54.140.625","42.265.625",1,3,NA
3536,69,"60.390.625","-359.375","-29.453.125",1,3,NA
3628,70,"-803.125","2.5","-3.671.875",1,3,NA
3724,71,"-33.046.875","1.359.375","-8.703.125",1,3,NA
3768,72,"-9.484.375","10.859.375","-8.125",1,3,NA
3799,73,"-9.484.375","10.859.375","-8.125",1,3,NA
3909,74,"-0.3828125","33.203.125","-120.859.375",1,3,NA
3942,75,"-0.3828125","33.203.125","-120.859.375",1,3,NA
4045,76,"-66.484.375","-1.865.625","-10.671.875",1,3,NA
4159,77,"-568.984.375","31.328.125","-193.359.375",1,3,NA
4246,78,"-527.578.125","19.453.125","-2.965.625",1,3,NA
4341,79,"-35.921.875","455.078.125","-38.671.875",1,3,NA
4439,80,"-234.140.625","546.640.625","-48.109.375",1,3,NA
4496,81,"-569.609.375","9.490.625","-4.446.875",1,3,NA
4548,82,"-389.296.875","872.734.375","-61.703.125",1,3,NA
4597,83,"-10.040.625","81.796.875","-696.640.625",1,3,NA
4688,84,"-1.045.390.625","82.390.625","-58.671.875",1,3,NA
4772,85,"1.589.609.375","26.875","-113.515.625",1,3,NA
4855,86,"9.353.125","-264.296.875","30.5",1,3,NA
5046,87,"-46.828.125","-275.078.125","553.515.625",1,3,NA
5175,88,"-193.671.875","-43.75","55.765.625",1,3,NA
5214,89,"-193.671.875","-43.75","55.765.625",1,3,NA
5245,90,"-116.796.875","-378.984.375","438.046.875",1,3,NA
5262,91,"-116.796.875","-378.984.375","438.046.875",1,3,NA
5274,92,"-16.046.875","-29.453.125","234.609.375",1,3,NA
5305,93,"-16.046.875","-29.453.125","234.609.375",1,3,NA
5348,94,"-123.125","-230.390.625","19.921.875",1,3,NA
5396,95,"38.515.625","-175.703.125","-123.984.375",1,3,NA
5432,96,"220.703.125","-7.171.875","-208.828.125",1,3,NA
5457,97,"220.703.125","-7.171.875","-208.828.125",1,3,NA
5493,98,"244.765.625","19.296.875","-305.625",1,3,NA
5532,99,"27.515.625","1.271.875","-33.765.625",1,3,NA
5565,100,"28.5","183.046.875","-365.546.875",1,3,NA
5594,101,"28.5","183.046.875","-365.546.875",1,3,NA
5651,102,"25.375","227.578.125","-365.390.625",1,3,NA
5762,103,"36.375","1.271.875","-244.375",1,3,NA
5792,104,"2.140.625","12.171.875","-163.359.375",1,3,NA
5821,105,"49.609.375","565.625","-103.984.375",1,3,NA
